Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Toronto Blue Jays Box Office,43.64241616569043,-79.38586232130253,Baseball Stadium
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Dollarama,43.641765,-79.379589,Discount Store
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Buster's Sea Cove,43.642636994917666,-79.38337001427526,Seafood Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Rainbow Reef,43.64226,-79.385994,Aquarium
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Tim Hortons,43.63882773618699,-79.38037276268005,Coffee Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Redpath Stage,43.63876358449261,-79.38331731184844,Music Venue
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Iron Rose Tea Gallery,43.6400591104487,-79.38315167425998,Tea Room
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,WestJet Stage,43.63802210524934,-79.38353594515505,Music Venue
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Piazza Manna,43.641460067165184,-79.37771914472566,Italian Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Starbucks,43.64116976526963,-79.37815858466746,Coffee Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Lucky Clover Sports Pub,43.641136939105614,-79.38335124348639,Sports Bar
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Starbucks,43.64099011203675,-79.37626361846924,Coffee Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Maple Leaf Cinema,43.64222083877541,-79.38764371750614,Indie Movie Theater
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,TD Canada Trust,43.64219452552069,-79.38084349036222,Bank
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,A&W,43.64136651819956,-79.37794165160912,Fast Food Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Jays Shop Stadium Edition,43.64172087102789,-79.38712659895614,Sporting Goods Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Pizza Pizza,43.63969347230513,-79.38179969787598,Pizza Place
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Thai Express,43.642641719286054,-79.38337455637549,Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Queen's Quay Terminal,43.63831769002353,-79.38041263300326,Shopping Mall
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Maman,43.64830873804684,-79.38225333898805,Café
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Ki Modern Japanese + Bar,43.64710349021134,-79.37938978621831,Japanese Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.646935797838935,-79.38442766632808,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,WVRST,43.644895,-79.382196,Beer Bar
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Library Bar,43.64550019136729,-79.38160166851243,Hotel Bar
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Kellys Landing,43.64500578241027,-79.3826604817129,Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Marché Mövenpick,43.64723237089591,-79.37759119081164,Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,McCafé,43.644490691919735,-79.38110912246584,Café
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Tim Hortons,43.6470614299643,-79.3826620280743,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Dineen Coffee,43.650497,-79.378765,Café
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Loose Moose Tap & Grill,43.64528061938072,-79.38396600831251,Sports Bar
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.64602439596348,-79.37960251266739,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Jack Astor's Bar & Grill,43.645315,-79.383837,American Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,One King West Hotel & Residence,43.648947108832736,-79.37796622050357,Hotel
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,iQ Food Co,43.642851,-79.382081,Salad Place
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Royal Alexandra Theatre,43.6470880873779,-79.38744381256471,Theater
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Ritz-Carlton Toronto,43.645330157595886,-79.38708901405334,Hotel
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,TELUS Store,43.64331243103257,-79.38099939294844,Office
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Le Germain Hotel Toronto Maple Leaf Square,43.64312502979691,-79.38091770864038,Hotel
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,GoodLife Fitness,43.65113563166627,-79.37879687835455,Gym
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Scaddabush,43.6447367776608,-79.38535477982775,Italian Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.644580752794965,-79.38167197782931,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Sony Centre for the Performing Arts,43.646292124205594,-79.37602179505662,Concert Hall
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Spa My Blend by Clarins,43.645359,-79.387128,Spa
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,InterContinental Toronto Centre,43.6441772,-79.3854425,Hotel
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Jump,43.64814738516352,-79.37875242540652,American Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Canoe,43.647452066183476,-79.38132001815676,Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Maman,43.64830873804684,-79.38225333898805,Café
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Ki Modern Japanese + Bar,43.64710349021134,-79.37938978621831,Japanese Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,King Taps,43.648475974183,-79.38205778358744,Gastropub
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Dineen Coffee,43.650497,-79.378765,Café
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Café Plenty,43.6491179354577,-79.37831288380438,Café
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Marché Mövenpick,43.64723237089591,-79.37759119081164,Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,One King West Hotel & Residence,43.648947108832736,-79.37796622050357,Hotel
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Bymark,43.647217284018005,-79.38125188166379,Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,GoodLife Fitness,43.65113563166627,-79.37879687835455,Gym
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.650420650855466,-79.37820212176874,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Sony Centre for the Performing Arts,43.646292124205594,-79.37602179505662,Concert Hall
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.646935797838935,-79.38442766632808,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The Keg Steakhouse + Bar,43.64667637593993,-79.37482154865866,Steakhouse
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,WVRST,43.644895,-79.382196,Beer Bar
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Berczy Park,43.64804835388851,-79.3751722909452,Park
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Terroni,43.650927,-79.375602,Italian Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Prairie Girl Bakery,43.64833236397115,-79.38230492443054,Cupcake Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.64602439596348,-79.37960251266739,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,B.GOOD,43.64944998001508,-79.37730407480109,Fast Food Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,First Canadian Place,43.64848212292913,-79.38244342803955,Building
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Forno Cultura,43.648532894220665,-79.38253494049307,Bakery
"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Jump,43.64814738516352,-79.37875242540652,American Restaurant
